GEO_ID,LocationName,NAME,Female_pt,Female_18over_pt,Pop,Pop_18over,Pop_20_24_pt,Pop_25_44_pt,Pop_45_64_pt,Pop_65_74_pt,Pop_75_84_pt,Pop_85over_pt,Pop_20_24_18over_pt,Pop_25_44_18over_pt,Pop_45_64_18over_pt,Pop_65_74_18over_pt,Pop_75_84_18over_pt,Pop_85over_18over_pt,Hispanic_pt,NH_White_pt,NH_Black_pt,EduLHigh_18over_pt,EduLHigh_25over_pt,Poverty_18over_pt,Insured_pt,Insured_19over_pt,Insured_19_64_pt,MHI,MHV
1400000US28033070323,28033070323,"Census Tract 703.23, DeSoto County, Mississippi",49.46275072,48.80285278,5584,3926,7.199140401,34.07951289,19.52005731,4.297994269,1.611747851,0.949140401,10.23942944,48.47172695,27.7636271,6.113092206,2.292409577,1.349974529,4.996418338,36.49713467,55.65902579,13.09220581,12.73696682,8.048904738,91.04584527,88.44234305,87.14953271,49639,98800
1400000US28033070324,28033070324,"Census Tract 703.24, DeSoto County, Mississippi",56.4645564,54.32646593,4486,3155,9.317877842,27.08426215,25.10031208,4.614355774,1.961658493,0.936246099,13.24881141,38.51030111,35.68938193,6.561014263,2.789223455,1.331220285,7.579135087,42.10878288,46.67855551,17.93977813,17.21433906,19.98708428,85.77235772,80.34891376,78.33030853,41657,84200
1400000US28033070325,28033070325,"Census Tract 703.25, DeSoto County, Mississippi",54.09890475,52.08613728,3013,2229,3.949551942,29.93693993,26.68436774,6.306007302,3.584467308,0.165947561,5.338716913,40.46657694,36.06998654,8.524001795,4.845222073,0.224315837,15.73182874,55.39329572,25.05808165,30.77613279,31.95619711,20.50246747,80.15267176,76.33517495,72.49866239,42762,75700
1400000US28033070411,28033070411,"Census Tract 704.11, DeSoto County, Mississippi",53.2967033,62.57459506,1638,1173,3.113553114,26.31257631,21.18437118,10.1953602,8.547008547,1.282051282,4.347826087,36.74339301,29.58226769,14.23699915,11.93520887,1.79028133,1.465201465,87.54578755,8.11965812,19.35208866,18.08318264,17.39130435,89.01098901,87.03543647,81.90591074,40822,89500
1400000US28033070412,28033070412,"Census Tract 704.12, DeSoto County, Mississippi",54.38950555,55.53346587,3964,3018,4.515640767,27.27043391,28.35519677,7.568113017,3.329969728,0.756811302,5.931080186,35.8184228,37.24320742,9.940357853,4.373757455,0.994035785,8.652875883,53.00201816,34.73763875,15.40755467,13.57330334,19.1186216,80.70131181,78.09818057,73.96980824,36497,124100
1400000US28033070421,28033070421,"Census Tract 704.21, DeSoto County, Mississippi",49.59223301,51.4298893,2575,2168,4.776699029,34.52427184,26.29126214,4.970873786,8.116504854,2.990291262,5.673431734,41.00553506,31.22693727,5.904059041,9.640221402,3.551660517,1.708737864,72.93203883,22.36893204,13.05350554,12.32323232,11.6697417,81.08737864,81.92433442,77.59119861,46773,84900
1400000US28033070422,28033070422,"Census Tract 704.22, DeSoto County, Mississippi",54.13084112,58.71327254,2675,1974,5.196261682,21.64485981,25.53271028,8.710280374,7.476635514,2.76635514,7.04154002,29.33130699,34.59979737,11.80344478,10.13171226,3.748733536,2.579439252,78.05607477,16.52336449,20.1621074,20.68965517,14.21595225,87.77515723,85.03289474,80.76109937,44455,81600
1400000US28033070520,28033070520,"Census Tract 705.20, DeSoto County, Mississippi",51.64844852,53.79130021,11344,8414,7.193229901,26.78067701,25.22919605,8.497884344,3.675952045,1.128349788,9.698122177,36.10648918,34.01473734,11.45709532,4.956025671,1.521274067,4.090267983,58.03949224,33.32157969,8.462086998,8.165744365,4.647016877,92.48060649,90.04813478,87.84002353,81505,173100
1400000US28033070521,28033070521,"Census Tract 705.21, DeSoto County, Mississippi",47.81162017,49.11917098,3907,2895,10.87791144,31.14921935,19.83619145,5.861274635,1.842846174,1.151778858,14.68048359,42.03799655,26.77029361,7.910189983,2.487046632,1.554404145,13.30944459,65.7025851,14.76836447,17.8238342,16.21043627,5.630397237,77.5531098,73.73029772,70.10761259,51224,90600
1400000US28033070522,28033070522,"Census Tract 705.22, DeSoto County, Mississippi",59.63868225,61.18696016,4705,3589,4.569606801,24.78214665,25.03719447,11.60467588,3.804463337,2.52922423,5.990526609,32.48815826,32.82251323,15.2131513,4.987461688,3.315686821,5.717321998,65.69606801,24.52709883,16.1883533,15.71518193,9.038572251,89.91486575,89.0070922,85.88235294,60544,116000
1400000US28033070610,28033070610,"Census Tract 706.10, DeSoto County, Mississippi",51.48264984,50.61494797,3170,2114,7.444794953,31.95583596,17.00315457,6.65615142,1.41955836,0.536277603,11.16367077,47.91863765,25.49668874,9.981078524,2.128666036,0.804162725,3.8170347,46.97160883,45.48895899,5.487228004,4.219178082,13.48155156,94.16403785,91.53590109,90.27322404,42459,115400
1400000US28033070620,28033070620,"Census Tract 706.20, DeSoto County, Mississippi",52.11412415,54.14990859,7781,5470,4.253951934,24.28993703,25.51085979,9.574604807,3.881249197,0.758257293,6.0511883,34.55210238,36.28884826,13.61974406,5.521023766,1.078610603,0.578331834,80.24675492,14.25266675,5.027422303,4.195944589,4.588665448,97.80531887,97.76876268,97.49826268,79737,181600
1400000US28033070630,28033070630,"Census Tract 706.30, DeSoto County, Mississippi",51.44115292,49.49891068,12490,9180,5.412329864,22.4979984,29.34347478,8.462770216,5.508406725,0.120096077,7.363834423,30.61002179,39.92374728,11.51416122,7.494553377,0.163398693,1.737389912,78.71096878,15.43634908,7.004357298,6.678809957,2.897603486,96.27702162,95.84487535,94.83826566,99792,214500
1400000US28033070710,28033070710,"Census Tract 707.10, DeSoto County, Mississippi",54.33652531,53.07189542,7310,5355,6.142270862,22.01094391,27.07250342,6.128590971,8.194254446,1.258549932,8.384687208,30.04668534,36.95611578,8.366013072,11.18580766,1.718020542,4.309165527,62.79069767,27.37346101,9.971988796,9.033213455,5.154061625,95.21393308,93.35238095,91.51058137,73469,212300
1400000US28033070721,28033070721,"Census Tract 707.21, DeSoto County, Mississippi",51.40939597,50.75870277,4470,3361,2.192393736,29.21700224,29.57494407,7.807606264,3.042505593,0.850111857,2.915798869,38.85748289,39.33353169,10.38381434,4.046414758,1.130615888,7.091722595,52.23713647,34.40715884,10.32430824,9.298635354,6.069622136,95,93.4226553,92.17674756,91429,202100
1400000US28033070722,28033070722,"Census Tract 707.22, DeSoto County, Mississippi",52.06960635,50.17199017,5919,4070,4.967055246,24.88596047,26.03480318,6.048318973,3.226896435,0.810947795,7.223587224,36.19164619,37.86240786,8.796068796,4.692874693,1.179361179,1.165737456,90.94441629,5.710424058,8.206388206,6.729437829,4.594594595,95.60736611,94.58165323,93.6220706,109208,236900
1400000US28033070811,28033070811,"Census Tract 708.11, DeSoto County, Mississippi",50.71662925,52.79283526,5791,4243,2.383008116,31.20359178,23.00120877,8.09877396,5.318597824,1.450526679,3.252415744,42.58779166,31.39288239,11.05349988,7.259014848,1.979731322,1.830426524,46.15783112,47.6774305,11.99622908,11.15,6.858354938,92.47107581,91.72860225,89.57703927,70362,171500
1400000US28033070812,28033070812,"Census Tract 708.12, DeSoto County, Mississippi",50.74858028,55.11656442,5811,4075,5.971433488,34.3830666,21.2872139,4.577525383,0.653932198,0.877645844,8.515337423,49.03067485,30.35582822,6.527607362,0.932515337,1.251533742,6.160729651,54.44845982,36.4309069,8,7.298050139,6.45398773,90.82774049,86.68165917,85.38524815,64153,151700
1400000US28033070821,28033070821,"Census Tract 708.21, DeSoto County, Mississippi",51.50010792,53.51075878,4633,3532,4.662205914,24.17440104,31.14612562,6.842218865,4.273688755,0.669112886,6.115515289,31.71007928,40.85503964,8.975084938,5.605889015,0.877689694,6.065184546,78.17828621,13.44701058,7.078142695,5.56449019,3.793884485,96.05007555,95.48022599,94.60418885,72643,160900
1400000US28033070822,28033070822,"Census Tract 708.22, DeSoto County, Mississippi",51.49336283,54.1475827,5424,3930,11.28318584,27.32300885,22.89823009,4.609144543,2.046460177,0.165929204,15.57251908,37.70992366,31.60305344,6.361323155,2.824427481,0.229007634,6.85840708,60.34292035,29.03761062,10.48346056,8.791208791,8.778625954,89.23361034,88.35813104,87.113551,67181,116500
1400000US28033070830,28033070830,"Census Tract 708.30, DeSoto County, Mississippi",53.80434783,56.19158879,6992,5136,7.022311213,30.89244851,24.19908467,7.465675057,1.544622426,0.486270023,9.559968847,42.05607477,32.94392523,10.1635514,2.102803738,0.661993769,2.302631579,66.76201373,25.4576659,6.911993769,6.399468556,4.517133956,95.10044804,93.22135573,93.01360387,90625,217500
1400000US28033070900,28033070900,"Census Tract 709, DeSoto County, Mississippi",43.66565085,47.11365003,4594,3326,3.65694384,23.74836744,27.81889421,7.879843274,4.092294297,1.697866783,5.051112447,32.80216476,38.42453397,10.88394468,5.652435358,2.345159351,1.349586417,81.95472355,14.80191554,12.29705352,11.64497831,8.027660854,92.53373966,91.37608966,89.28018576,61218,184100
1400000US28033071000,28033071000,"Census Tract 710, DeSoto County, Mississippi",50.31416143,51.83588135,10345,7653,3.72160464,24.90091832,26.66022233,11.1358144,4.41759304,1.072982117,5.030706912,33.66000261,36.03815497,15.05292042,5.971514439,1.450411603,3.402609957,82.21362977,12.3537941,6.180582778,5.826481429,4.390435123,96.52434892,96.87873556,95.95455328,83462,194700
1400000US28033071110,28033071110,"Census Tract 711.10, DeSoto County, Mississippi",48.53309745,49.57933868,6783,5111,7.857879994,25.78505086,23.72106737,10.51157305,1.828099661,1.636444051,10.42848758,34.22030914,31.48111915,13.95030327,2.426139699,2.171786343,3.611971104,86.4219372,7.179713991,10.70240657,11.17045982,5.94795539,91.40498305,89.53441296,87.0490982,76307,188000
1400000US28033071120,28033071120,"Census Tract 711.20, DeSoto County, Mississippi",49.12429379,49.0252191,7080,5591,6.807909605,27.45762712,26.92090395,10.31073446,3.672316384,1.186440678,8.620998033,34.77016634,34.09050259,13.05669827,4.650330889,1.502414595,5.240112994,78.48870056,15.12711864,14.91683062,13.16003249,12.13564488,90.34031803,88.60164512,85.5904927,70516,192000
1400000US28033071200,28033071200,"Census Tract 712, DeSoto County, Mississippi",55.25402335,53.18444996,3169,2418,5.175134112,21.48942884,29.25213001,11.45471758,3.628905017,2.303565794,6.782464847,28.16377171,38.33746898,15.01240695,4.755996691,3.019023987,3.313348059,84.1905964,11.39160618,15.21918941,15.93330245,13.30561331,85.17805582,83.66666667,78.799351,54583,154000
1400000US28035000200,28035000200,"Census Tract 2, Forrest County, Mississippi",41.81622398,42.2648239,2786,2243,1.543431443,37.04235463,24.22828428,7.214644652,5.096913137,3.086862886,1.917075346,46.00980829,30.09362461,8.961212662,6.330806955,3.834150691,3.768844221,56.67623833,34.70926059,16.67409719,15.917603,15.38118591,80.76368876,85.11713367,81.46453089,45100,97700
1400000US28035000300,28035000300,"Census Tract 3, Forrest County, Mississippi",48.65248227,48.28317084,2820,2359,10.14184397,35.88652482,26.17021277,5.390070922,2.056737589,1.34751773,12.12378126,42.8995337,31.28444256,6.443408224,2.458668928,1.610852056,1.063829787,31.87943262,60.24822695,12.33573548,13.86386386,25.64646036,82.12765957,80.19674936,77.84688995,44911,92900
1400000US28035000500,28035000500,"Census Tract 5, Forrest County, Mississippi",47.2467709,45.89114194,1471,937,5.0985724,27.46430999,20.46227056,4.418762746,2.855200544,0.951733515,8.004268943,43.11632871,32.12379936,6.937033084,4.482390608,1.494130203,11.42080218,30.52345343,57.71583956,25.18676628,25.30266344,53.45238095,90.38748137,84.74784748,82.08092486,21750,76500
1400000US28035000600,28035000600,"Census Tract 6, Forrest County, Mississippi",59.0100039,66.61517668,7697,5179,11.52397038,24.16525919,17.46134858,4.495257893,1.974795375,0.857476939,17.12685847,35.91426916,25.95095578,6.680826414,2.934929523,1.274377293,0.285825646,5.521631805,90.450825,18.59432323,20.514862,35.32751092,85.51383656,79.87434131,77.27688787,24384,74300
1400000US28035000700,28035000700,"Census Tract 7, Forrest County, Mississippi",53.97946085,56.77444188,3116,2598,5.680359435,25.96277279,29.07573813,10.71887035,5.712451861,5.455712452,6.812933025,31.13933795,34.87297921,12.85604311,6.851424172,6.543494996,3.562259307,68.45314506,27.47111682,5.542725173,5.798915311,14.69323955,92.55768606,91.00903023,87.87076271,33841,119200
1400000US28035000800,28035000800,"Census Tract 8, Forrest County, Mississippi",48.60245683,49.76630314,5617,4493,11.42958875,27.09631476,17.80309774,9.720491365,7.79775681,3.649635036,14.28889383,33.87491654,22.25684398,12.15223681,9.748497663,4.562653016,2.314402706,75.21808795,18.76446502,6.053861562,6.251684182,15.40584042,90.35264023,87.4554526,83.15252074,58152,176200
1400000US28035000900,28035000900,"Census Tract 9, Forrest County, Mississippi",68.60220704,68.56677524,3806,3684,44.3510247,15.02890173,3.231739359,1.471361009,0.105097215,0,45.81976113,15.52660152,3.338762215,1.520086862,0.108577633,0,2.968996322,47.50394115,41.27693116,2.768729642,13.50993377,55.57240334,83.83785207,82.01172478,81.67243005,19955,
1400000US28035001000,28035001000,"Census Tract 10, Forrest County, Mississippi",54.65746673,52.55894192,4058,3478,30.45835387,33.51404633,11.90241498,4.805322819,0,0,35.53766532,39.10293272,13.88729155,5.6066705,0,0,1.724987679,46.00788566,48.57072449,5.779183439,6.526005888,47.81483611,81.31025958,77.94632439,76.61614599,28636,115800
1400000US28035001100,28035001100,"Census Tract 11, Forrest County, Mississippi",50.33333333,50.68051576,3600,2792,11.16666667,33.94444444,23.41666667,4.527777778,1.777777778,0.722222222,14.3982808,43.76790831,30.19340974,5.838108883,2.29226361,0.931232092,5.472222222,12.41666667,81.80555556,11.24641834,12.5539258,30.44273692,81.72832533,75.93901078,74.14002428,29292,78900
1400000US28035010101,28035010101,"Census Tract 101.01, Forrest County, Mississippi",49.31055156,47.50720142,6672,4513,6.759592326,21.17805755,23.56115108,11.0911271,2.278177458,0.674460432,9.993352537,31.30955019,34.83270552,16.39707512,3.368047862,0.997119433,6.489808153,79.19664269,12.72482014,5.007755373,5.354411015,6.425880789,92.75078959,90.3649966,87.76626367,74656,174500
1400000US28035010102,28035010102,"Census Tract 101.02, Forrest County, Mississippi",51.01078167,52.55591054,5936,4382,4.413746631,26.09501348,27.12264151,7.142857143,6.435309973,0.640161725,5.979005021,35.34915564,36.74121406,9.675947056,8.717480602,0.867183934,1.768867925,93.4467655,2.375336927,10.29210406,10.96677492,9.470561387,92,91.325811,89.17888563,59623,149600
1400000US28035010200,28035010200,"Census Tract 102, Forrest County, Mississippi",49.9777613,49.34829833,6745,5524,8.673091179,30.73387695,24.32913269,7.961452928,5.530022239,2.386953299,10.59015206,37.52715424,29.70673425,9.72121651,6.752353367,2.914554671,0.741289844,54.81097109,41.79392142,14.35553946,13.89759666,24.80086894,81.62202381,79.38106574,74.35079727,43209,111300
1400000US28035010300,28035010300,"Census Tract 103, Forrest County, Mississippi",50.28719127,50.54945055,3482,2548,6.835152211,26.88110281,21.56806433,7.610568639,4.96840896,1.665709362,9.340659341,36.73469388,29.47409733,10.40031397,6.789638932,2.276295133,2.44112579,67.97817346,24.89948306,13.14756672,11.26889601,6.240188383,86.58816772,83.79143088,80.63700708,47848,108700
1400000US28035010400,28035010400,"Census Tract 104, Forrest County, Mississippi",52.00353565,57.93780687,3394,2444,6.27578079,27.8432528,19.65232764,11.63818503,3.859752504,2.533883324,8.715220949,38.66612111,27.2913257,16.16202946,5.360065466,3.518821604,8.3087802,77.07719505,12.28638774,10.22913257,11.24100719,16.77852349,86.02279544,82.24652924,76.77490369,39083,109900
1400000US28035010500,28035010500,"Census Tract 105, Forrest County, Mississippi",55.46699875,55.32268796,4015,3006,3.760896638,29.8381071,24.80697385,9.066002491,4.00996264,1.569115816,5.02328676,39.85362608,33.13373253,12.1091151,5.355954757,2.095808383,1.295143213,38.58032379,58.35616438,16.99933466,17.39755572,28.13238771,82.80737188,76.88858227,71.00822155,27091,76800
1400000US28035010600,28035010600,"Census Tract 106, Forrest County, Mississippi",52.70131354,53.62429422,8755,6553,6.670474015,21.09651628,30.9994289,7.698458024,5.219874358,1.541976014,8.911948726,28.18556386,41.41614528,10.28536548,6.973905082,2.060125134,1.850371216,91.4106225,3.472301542,15.88585381,15.66844002,22.1883107,84.47723633,80.34974689,75.61393489,44814,106600
1400000US28035010700,28035010700,"Census Tract 107, Forrest County, Mississippi",45.24886878,46.35294118,1547,1275,10.60116354,24.04654169,29.99353588,7.886231416,4.201680672,2.714932127,12.8627451,29.17647059,36.39215686,9.568627451,5.098039216,3.294117647,8.468002586,8.015513898,82.80542986,34.82352941,36.33802817,39.84,74.50722733,69.90291262,63.05858987,18041,52500
1400000US28037950100,28037950100,"Census Tract 9501, Franklin County, Mississippi",51.50311968,50.58298189,5289,4031,4.688977122,21.5163547,28.22839856,11.21194933,5.9179429,2.741539043,6.152319524,28.23120814,37.03795584,14.71098983,7.764822625,3.597122302,0.964265457,74.47532615,24.29570807,13.81791119,14.42151005,12.53814852,91.2024587,88.95184136,85.15570934,42961,81000
1400000US28037950200,28037950200,"Census Tract 9502, Franklin County, Mississippi",53.76823339,55.34084809,2468,1863,6.928687196,24.31118314,25.76985413,10.49432739,5.024311183,0.607779579,9.178743961,32.20611916,34.13848631,13.90230811,6.655931294,0.805152979,0,38.89789303,61.10210697,16.6935051,18.72705018,19.53837896,84.07617504,82.98443371,79.31740614,35816,68100
1400000US28039950101,28039950101,"Census Tract 9501.01, George County, Mississippi",48.12433012,46.20660094,6531,4666,9.340070433,23.08987904,25.01913949,8.666360435,2.312050222,2.082376359,13.07329619,32.3189027,35.01928847,12.13030433,3.236176597,2.9147021,0.995253407,94.51845047,2.266115449,16.45949421,17.84730914,10.60865838,86.52580003,83.32255979,79.56705385,63143,113600
1400000US28039950102,28039950102,"Census Tract 9501.02, George County, Mississippi",51.64693219,51.94950912,4645,3565,5.188374596,25.87728741,28.82669537,10.7212056,2.389666308,0.559741658,6.760168303,33.71669004,37.55960729,13.96914446,3.113604488,0.729312763,2.325080732,92.55113025,0.236813778,16.32538569,15.302267,10.07012623,86.71586716,84.31029455,80.7444524,49808,140800
1400000US28039950200,28039950200,"Census Tract 9502, George County, Mississippi",50.01700102,48.38160136,2941,2348,4.794287657,32.23393404,22.40734444,11.5266916,3.162189731,2.448146889,6.005110733,40.37478705,28.06643952,14.43781942,3.960817717,3.066439523,7.140428426,65.01190071,26.38558313,22.35945486,18.99573662,21.19766826,77.41935484,70.4004329,60.78853047,45028,84600
1400000US28039950301,28039950301,"Census Tract 9503.01, George County, Mississippi",46.36896047,47.82428512,6830,4826,4.568081991,25.02196193,22.50366032,8.257686676,6.120058565,1.551976574,6.464981351,35.41234977,31.84832159,11.68669706,8.661417323,2.196435972,3.221083455,84.86090776,11.6398243,17.57148777,19.05860637,12.28470637,84.72812546,82.77683855,77.67123288,42772,101200
1400000US28039950302,28039950302,"Census Tract 9503.02, George County, Mississippi",55.08505248,53.3632287,2763,2007,8.251900109,24.93666305,25.5519363,6.333695259,4.741223308,0.108577633,11.36023916,34.32984554,35.17688092,8.719481814,6.527154958,0.149476831,1.773434672,91.78429244,6.442272892,21.47483807,22.47652582,26.65670154,82.30184582,75.62111801,70.97966728,43203,102500
1400000US28041950100,28041950100,"Census Tract 9501, Greene County, Mississippi",32.32393549,28.53910338,8619,7071,7.483466759,35.41014039,29.87585567,5.615500638,2.529295742,0.672931895,9.121764955,43.16221185,36.41634847,6.844859284,3.083015132,0.820251732,1.009397842,66.6086553,31.80183316,24.60755197,24.56552372,12.85326087,88.95482389,84.7826087,81.49372108,54571,76000
1400000US28041950200,28041950200,"Census Tract 9502, Greene County, Mississippi",51.69774289,53.14489432,5095,3927,9.440628067,20.8047105,24.90677134,11.34445535,6.162904809,2.433758587,12.24853578,26.99261523,32.31474408,14.71861472,7.995925643,3.157626687,1.472031403,81.55053974,14.81844946,18.71657754,19.79073244,14.22955975,84.89165329,82.77063237,76.92859706,42617,99100
1400000US28043950100,28043950100,"Census Tract 9501, Grenada County, Mississippi",53.48879912,57.27272727,5446,4070,4.223283144,24.80719794,27.45134043,10.33786265,4.149834741,2.313624679,5.651105651,33.19410319,36.73218673,13.83292383,5.552825553,3.095823096,0,70.06977598,28.57142857,19.21375921,19.25019942,16.43734644,86.60895192,82.34421365,77.18120805,40558,90800
1400000US28043950200,28043950200,"Census Tract 9502, Grenada County, Mississippi",47.78510839,50.19762846,5305,4301,7.087653157,18.94439208,32.72384543,8.63336475,7.483506126,1.771913289,8.742152988,23.36665892,40.36270635,10.64868635,9.230411532,2.185538247,1.187558907,65.76814326,30.59377945,15.8800279,14.22764228,13.97349454,90.00942507,89.793005,86.81622618,54961,149300
1400000US28043950300,28043950300,"Census Tract 9503, Grenada County, Mississippi",53.69328834,55.80334516,2667,1973,3.374578178,23.28458943,24.52193476,11.1736033,6.899137608,0.412448444,4.561581348,31.4749113,33.14749113,15.10390269,9.325899645,0.557526609,0.374953131,25.60929884,73.6407949,23.11201216,23.07692308,23.01064369,93.28833896,91.4484233,88.38896952,22454,105300
1400000US28043950400,28043950400,"Census Tract 9504, Grenada County, Mississippi",48.31918506,47.45916515,2945,2204,5.500848896,32.80135823,20.30560272,8.590831919,4.889643463,1.392190153,7.350272232,43.82940109,27.13248639,11.47912886,6.533575318,1.860254083,0.814940577,10.73005093,87.74193548,33.2123412,35.51448551,38.50806452,84.69724771,82.71604938,77.68924303,21238,71700
1400000US28043950500,28043950500,"Census Tract 9505, Grenada County, Mississippi",58.43336724,55.86225745,4915,3659,6.246185148,23.70295015,22.82807731,11.5768057,3.173957274,2.522889115,8.390270566,31.83930036,30.66411588,15.55069691,4.263459962,3.388904072,0.874872838,68.74872838,30.07121058,20.06012572,16.10331633,18.18438117,85.94628357,85.15974918,80.61622465,36979,94500
1400000US28045030100,28045030100,"Census Tract 301, Hancock County, Mississippi",52.5163341,53.53992309,5663,4421,4.449938195,18.11760551,29.89581494,15.27458944,4.962034257,1.094826064,5.700067858,23.20741914,38.29450351,19.56570912,6.356028048,1.402397648,5.191594561,70.24545294,22.14374007,10.33702782,8.428826076,15.08099475,92.98958149,91.78755264,88.5518591,41107,147600
1400000US28045030200,28045030200,"Census Tract 302, Hancock County, Mississippi",51.62517289,49.91955872,5784,4351,6.085753804,25.76071923,25.72614108,10.80567082,2.852697095,1.538727524,8.090094231,34.24500115,34.1990347,14.3645139,3.792231671,2.04550678,3.92461964,82.27869986,9.422544952,18.36359458,16.6969147,17.44426569,80.87289167,77.7360263,71.94436224,54531,139600
1400000US28045030300,28045030300,"Census Tract 303, Hancock County, Mississippi",52.42244685,54.45808245,11476,8636,6.117113977,22.76925758,27.34402231,10.23875915,5.742418961,0.975949808,8.128763316,30.25706346,36.33626679,13.60583604,7.630847615,1.296896711,4.688044615,79.76646915,11.21470896,16.61648912,16.75977654,22.89550496,81.83252959,79.27380952,73.23597233,32365,150000
1400000US28045030400,28045030400,"Census Tract 304, Hancock County, Mississippi",54.21126105,50.30470914,2149,1805,5.863192182,27.17543043,28.61796184,14.4253141,4.979060028,1.349464867,6.980609418,32.35457064,34.07202216,17.17451524,5.927977839,1.606648199,0.884132154,92.32201024,3.908794788,20.38781163,21.21580547,6.925207756,89.57654723,87.82267116,83.75748503,48589,124800
1400000US28045030500,28045030500,"Census Tract 305, Hancock County, Mississippi",50.67583876,51.48822745,8286,6753,3.463673666,19.76828385,29.93000241,15.31498914,9.377262853,3.089548636,4.249962979,24.25588627,36.72441878,18.79164816,11.50599733,3.790907745,4.320540671,92.25199131,1.593048516,3.628017178,3.551401869,6.323115652,93.16103864,92.24969843,88.12933025,71321,172700
1400000US28045030601,28045030601,"Census Tract 306.01, Hancock County, Mississippi",48.15082346,51.2773047,6922,5402,6.876625253,26.20629876,29.87575845,8.133487431,3.756139844,1.430222479,8.811551277,33.5801555,38.28211773,10.4220659,4.81303221,1.832654572,1.227968795,89.7139555,4.391794279,17.03072936,17.0274771,21.436505,81.63739295,79.12171115,74.70763586,47756,69600
1400000US28045030602,28045030602,"Census Tract 306.02, Hancock County, Mississippi",50.22752236,50.59857838,6373,5346,6.260787698,24.82347403,31.36670328,10.30911659,8.583084889,0.533500706,7.46352413,29.59221848,37.39244295,12.28956229,10.23194912,0.635989525,4.252314452,91.13447356,2.667503531,14.55293678,16.1444283,15.05798728,83.27318374,82.23148324,77.23335808,50583,146900
1400000US28045990000,28045990000,"Census Tract 9900, Hancock County, Mississippi",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1400000US28047000100,28047000100,"Census Tract 1, Harrison County, Mississippi",49.08256881,49.70760234,218,171,4.587155963,15.59633028,23.39449541,19.72477064,12.8440367,2.293577982,5.847953216,19.88304094,29.8245614,25.14619883,16.37426901,2.923976608,28.44036697,48.62385321,5.963302752,48.5380117,51.55279503,76.60818713,72.93577982,65.49707602,37.89473684,9957,
1400000US28047000300,28047000300,"Census Tract 3, Harrison County, Mississippi",58.27048768,64.34395849,1989,1349,6.837606838,21.9205631,23.68024133,9.250879839,1.75967823,1.106083459,10.08154188,32.32023721,34.91475167,13.63973314,2.594514455,1.630837658,5.077928607,11.61387632,71.04072398,23.49888807,26.82926829,32.02372128,79.33634992,70.36199095,63.77880184,29042,94300
1400000US28047000600,28047000600,"Census Tract 6, Harrison County, Mississippi",45.29977794,42.70367055,1351,1117,3.182827535,29.31162102,28.64544782,13.76757957,5.9215396,1.850481125,3.849597135,35.45210385,34.64637422,16.65174575,7.162041182,2.238137869,9.03034789,82.67949667,5.699481865,9.847806625,10.24208566,10.47448523,85.41510845,82.32094288,78.32512315,45762,134000
1400000US28047000900,28047000900,"Census Tract 9, Harrison County, Mississippi",32.01345756,29.93799823,3864,3387,36.15424431,20.91097308,0.931677019,0,0,0,41.24594036,23.85591969,1.062887511,0,0,0,12.81055901,52.27743271,25.95755694,0.088573959,0.355450237,6.218487395,99.03225806,97.99554566,97.99554566,77404,
1400000US28047001201,28047001201,"Census Tract 12.01, Harrison County, Mississippi",49.39228835,52.33892321,4772,3399,8.046940486,28.7300922,17.49790444,5.448449288,4.652137469,4.966471081,11.29744042,40.33539276,24.56604884,7.64930862,6.531332745,6.972639011,10.26823135,65.63285834,16.97401509,9.532215357,9.05982906,15.83460949,89.51743246,86.2585034,82.67581475,45058,162800
1400000US28047001202,28047001202,"Census Tract 12.02, Harrison County, Mississippi",45.29884656,44.37243465,5722,4629,6.588605383,29.39531632,27.38552954,12.37329605,2.49912618,1.922404754,8.144307626,36.33614172,33.85180385,15.2948801,3.089220134,2.37632318,9.017825935,55.1031108,28.45159035,13.97710089,14.79809976,15.68373299,82.95434514,79.2258911,73.97563677,40601,195300
1400000US28047001300,28047001300,"Census Tract 13, Harrison County, Mississippi",51.18530885,50.14107215,2995,2481,8.714524207,32.62103506,23.67278798,10.31719533,3.606010017,2.504173623,10.51995163,39.37928255,28.57718662,12.45465538,4.353083434,3.022974607,13.52253756,60.33388982,17.16193656,11.85006046,12.99357208,19.14807302,80.58419244,77.5493076,73.16428949,43278,166500
1400000US28047001400,28047001400,"Census Tract 14, Harrison County, Mississippi",50.1913614,48.18548387,1829,1488,2.952433024,20.72170585,25.04100601,14.65281575,8.693275014,6.943685074,3.629032258,25.47043011,30.77956989,18.01075269,10.68548387,8.534946237,1.148168398,79.71569163,18.20667031,7.862903226,7.260963336,15.52419355,87.47949699,86.62634409,78.69379015,37077,151300
1400000US28047001501,28047001501,"Census Tract 15.01, Harrison County, Mississippi",58.45749343,57.5928009,3423,2667,4.177621969,19.57347356,26.20508326,13.38007596,8.267601519,2.220274613,5.361829771,25.12185977,33.63329584,17.17285339,10.6111736,2.849643795,2.48320187,76.04440549,20.74203915,12.0359955,10.31879195,13.83577053,92.26437463,89.86486486,84.99117128,49522,123600
